window,horizon,t,truth,median,low80,high80,q10,q50,q90,naive
189,1,2026-01-23,5.910999774932861,5.588414192199707,5.471174716949463,5.588414192199707,5.471174716949463,5.588414192199707,5.588414192199707,5.742499828338623
189,2,2026-01-24,5.935333251953125,5.549334526062012,5.432095050811768,5.549334526062012,5.432095050811768,5.549334526062012,5.549334526062012,5.742499828338623
189,3,2026-01-25,5.959666728973389,5.588414192199707,5.432095050811768,5.588414192199707,5.432095050811768,5.588414192199707,5.588414192199707,5.742499828338623
189,4,2026-01-26,5.984000205993652,5.510254859924316,5.432095050811768,5.588414192199707,5.432095050811768,5.510254859924316,5.588414192199707,5.742499828338623
189,5,2026-01-27,5.828499794006348,5.588414192199707,5.549334526062012,5.588414192199707,5.549334526062012,5.588414192199707,5.588414192199707,5.742499828338623
189,6,2026-01-28,5.892499923706055,5.627494812011719,5.432095050811768,5.666574478149414,5.432095050811768,5.627494812011719,5.666574478149414,5.742499828338623
189,7,2026-01-29,6.17549991607666,5.627494812011719,5.627494812011719,5.627494812011719,5.627494812011719,5.627494812011719,5.627494812011719,5.742499828338623
190,1,2026-01-24,5.935333251953125,5.598258018493652,5.480812072753906,5.598258018493652,5.480812072753906,5.598258018493652,5.598258018493652,5.910999774932861
190,2,2026-01-25,5.959666728973389,5.519960880279541,5.519960880279541,5.598258018493652,5.519960880279541,5.519960880279541,5.598258018493652,5.910999774932861
190,3,2026-01-26,5.984000205993652,5.44166374206543,5.44166374206543,5.480812072753906,5.44166374206543,5.44166374206543,5.480812072753906,5.910999774932861
190,4,2026-01-27,5.828499794006348,5.519960880279541,5.44166374206543,5.653066635131836,5.44166374206543,5.519960880279541,5.653066635131836,5.910999774932861
190,5,2026-01-28,5.892499923706055,5.598258018493652,5.519960880279541,5.598258018493652,5.519960880279541,5.598258018493652,5.598258018493652,5.910999774932861
190,6,2026-01-29,6.17549991607666,5.519960880279541,5.519960880279541,5.637407302856445,5.519960880279541,5.519960880279541,5.637407302856445,5.910999774932861
190,7,2026-01-30,5.896999835968018,5.637407302856445,5.637407302856445,5.637407302856445,5.637407302856445,5.637407302856445,5.637407302856445,5.910999774932861
191,1,2026-01-25,5.959666728973389,5.608504772186279,5.608504772186279,5.608504772186279,5.608504772186279,5.608504772186279,5.608504772186279,5.935333251953125
191,2,2026-01-26,5.984000205993652,5.451623439788818,5.451623439788818,5.530064105987549,5.451623439788818,5.451623439788818,5.530064105987549,5.935333251953125
191,3,2026-01-27,5.828499794006348,5.530064105987549,5.451623439788818,5.686945915222168,5.451623439788818,5.530064105987549,5.686945915222168,5.935333251953125
191,4,2026-01-28,5.892499923706055,5.647725582122803,5.490843772888184,5.804606914520264,5.490843772888184,5.647725582122803,5.804606914520264,5.935333251953125
191,5,2026-01-29,6.17549991607666,5.569284439086914,5.569284439086914,5.647725582122803,5.569284439086914,5.569284439086914,5.647725582122803,5.935333251953125
191,6,2026-01-30,5.896999835968018,5.530064105987549,5.490843772888184,5.647725582122803,5.490843772888184,5.530064105987549,5.647725582122803,5.935333251953125
191,7,2026-01-31,5.865166664123535,5.647725582122803,5.451623439788818,5.647725582122803,5.451623439788818,5.647725582122803,5.647725582122803,5.935333251953125
192,1,2026-01-26,5.984000205993652,5.619284152984619,5.619284152984619,5.619284152984619,5.619284152984619,5.619284152984619,5.619284152984619,5.959666728973389
192,2,2026-01-27,5.828499794006348,5.5406928062438965,5.462101459503174,5.5406928062438965,5.462101459503174,5.5406928062438965,5.5406928062438965,5.959666728973389
192,3,2026-01-28,5.892499923706055,5.462101459503174,5.462101459503174,5.815762996673584,5.462101459503174,5.462101459503174,5.815762996673584,5.959666728973389
