window,mse,mae,smape,crps,wis50,wis80,wis90,cov50,cov80,cov90,sharp80,ece_q,mse_naive,mae_naive,pinball_p10,pinball_p50,pinball_p90
25,0.0014236418064683676,0.026138169690966606,0.585823180153966,0.0774451270699501,0.4205878674983978,0.8991132974624634,1.2135103940963745,0.8571428571428571,1.0,1.0,0.8991132974624634,0.1954887218045113,0.0029024578863235157,0.05149991171700614,0.04709735885262489,0.013069084845483303,0.0428139753639698
26,0.001174444449134171,0.03239577263593674,0.7238647434860468,0.07102207839488983,0.3823685050010681,0.8599647879600525,1.1964818239212036,1.0,1.0,1.0,0.8599647879600525,0.23082706766917296,0.002786801975844355,0.047714437757219584,0.04308471083641052,0.01619788631796837,0.04291176795959473
27,0.0032286595087498426,0.042868953198194504,0.9588606655597687,0.0866495743393898,0.4732251763343811,0.9828831553459167,1.2925199270248413,1.0,1.0,1.0,0.9828831553459167,0.22556390977443608,0.0014081733191752782,0.029214177812848772,0.04259193688631058,0.021434476599097252,0.05569637566804886
28,0.004558832384645939,0.056070804595947266,1.2533904984593391,0.08345593512058258,0.4567849934101105,0.9630963206291199,1.2362463474273682,1.0,1.0,1.0,0.9630963206291199,0.22330827067669173,0.0008475002398102203,0.022142955235072544,0.0403900146484375,0.028035402297973633,0.055919624865055084
29,0.003553548362106085,0.0519544743001461,1.1631175875663757,0.08004944771528244,0.4241481423377991,0.9257985353469849,1.2119139432907104,1.0,1.0,1.0,0.9257985353469849,0.26090225563909775,0.0016062258644719155,0.03428588594709124,0.03494635969400406,0.02597723715007305,0.057633500546216965
30,0.00033800271921791136,0.016110965982079506,0.36274015437811613,0.0709894448518753,0.40073108673095703,0.8500851392745972,1.088362693786621,1.0,1.0,1.0,0.8500851392745972,0.24060150375939854,0.001217324077255658,0.029738289969308034,0.042095720767974854,0.008055482991039753,0.0429127998650074
31,0.0013881607446819544,0.02958747372031212,0.6647651083767414,0.07685443013906479,0.4069322943687439,0.9598637819290161,1.2958322763442993,1.0,1.0,1.0,0.9598637819290161,0.21052631578947373,0.0008520668839732284,0.02328545706612723,0.041737429797649384,0.01479373686015606,0.054248955100774765
32,0.0012275237822905183,0.0301644466817379,0.6786536891013384,0.07926978170871735,0.43216243386268616,0.926938533782959,1.2329736948013306,1.0,1.0,1.0,0.926938533782959,0.21052631578947367,0.0005879644086560022,0.018547398703438894,0.03867466375231743,0.01508222334086895,0.05401918664574623
33,0.00045965571189299226,0.018449852243065834,0.4153046291321516,0.07594569772481918,0.4095056354999542,0.9449731111526489,1.2804642915725708,1.0,1.0,1.0,0.9449731111526489,0.24060150375939854,0.001704871145258429,0.03900010245186942,0.0460430309176445,0.009224926121532917,0.04845427721738815
34,0.0006101261242292821,0.02119302749633789,0.47783455811440945,0.07049987465143204,0.388001024723053,0.9090913534164429,1.160888433456421,1.0,1.0,1.0,0.9090913534164429,0.2330827067669173,0.0006867514024569184,0.02364274433680943,0.04542037472128868,0.010596513748168945,0.04548875615000725
