window,horizon,t,truth,median,low80,high80,q10,q50,q90,naive
50,3,2025-09-08,4.490499973297119,4.502891540527344,4.037268161773682,5.09326696395874,4.037268161773682,4.502891540527344,5.09326696395874,4.482500076293945
50,4,2025-09-09,4.500999927520752,4.528127670288086,4.004520893096924,5.139678955078125,4.004520893096924,4.528127670288086,5.139678955078125,4.482500076293945
50,5,2025-09-10,4.550000190734863,4.552518844604492,3.8774948120117188,5.232387542724609,3.8774948120117188,4.552518844604492,5.232387542724609,4.482500076293945
50,6,2025-09-11,4.5904998779296875,4.642512321472168,3.8741202354431152,5.2797417640686035,3.8741202354431152,4.642512321472168,5.2797417640686035,4.482500076293945
50,7,2025-09-12,4.588500022888184,4.566457748413086,3.855290174484253,5.31382417678833,3.855290174484253,4.566457748413086,5.31382417678833,4.482500076293945
51,1,2025-09-07,4.487833499908447,4.4883527755737305,4.217413902282715,4.824039936065674,4.217413902282715,4.4883527755737305,4.824039936065674,4.485166549682617
51,2,2025-09-08,4.490499973297119,4.494731903076172,4.052988052368164,4.965709209442139,4.052988052368164,4.494731903076172,4.965709209442139,4.485166549682617
51,3,2025-09-09,4.500999927520752,4.4889068603515625,3.972956895828247,5.063204288482666,3.972956895828247,4.4889068603515625,5.063204288482666,4.485166549682617
51,4,2025-09-10,4.550000190734863,4.457281112670898,3.9281859397888184,5.238411903381348,3.9281859397888184,4.457281112670898,5.238411903381348,4.485166549682617
51,5,2025-09-11,4.5904998779296875,4.467889785766602,3.916293144226074,5.261199951171875,3.916293144226074,4.467889785766602,5.261199951171875,4.485166549682617
51,6,2025-09-12,4.588500022888184,4.487275123596191,3.8467366695404053,5.329805374145508,3.8467366695404053,4.487275123596191,5.329805374145508,4.485166549682617
51,7,2025-09-13,4.610833168029785,4.49570369720459,3.844841957092285,5.253387928009033,3.844841957092285,4.49570369720459,5.253387928009033,4.485166549682617
52,1,2025-09-08,4.490499973297119,4.489635467529297,4.120321273803711,4.842848777770996,4.120321273803711,4.489635467529297,4.842848777770996,4.487833499908447
52,2,2025-09-09,4.500999927520752,4.5213518142700195,4.016522407531738,4.964116096496582,4.016522407531738,4.5213518142700195,4.964116096496582,4.487833499908447
52,3,2025-09-10,4.550000190734863,4.467513084411621,3.9519381523132324,5.035958290100098,3.9519381523132324,4.467513084411621,5.035958290100098,4.487833499908447
52,4,2025-09-11,4.5904998779296875,4.457727432250977,3.86044979095459,5.166075706481934,3.86044979095459,4.457727432250977,5.166075706481934,4.487833499908447
52,5,2025-09-12,4.588500022888184,4.476626396179199,3.806779146194458,5.241268157958984,3.806779146194458,4.476626396179199,5.241268157958984,4.487833499908447
52,6,2025-09-13,4.610833168029785,4.491437911987305,3.717256546020508,5.367401123046875,3.717256546020508,4.491437911987305,5.367401123046875,4.487833499908447
52,7,2025-09-14,4.633166790008545,4.488537788391113,3.6444106101989746,5.298820972442627,3.6444106101989746,4.488537788391113,5.298820972442627,4.487833499908447
53,1,2025-09-09,4.500999927520752,4.492441654205322,4.216384410858154,4.804281711578369,4.216384410858154,4.492441654205322,4.804281711578369,4.490499973297119
53,2,2025-09-10,4.550000190734863,4.508838653564453,4.100657939910889,4.976670742034912,4.100657939910889,4.508838653564453,4.976670742034912,4.490499973297119
